gbifID	datasetKey	class	order	family	genus	specificEpithet	verbatimScientificName	vernacularName	name	decimalLatitude	decimalLongitude	locality	stateProvince	countryCode	year	month	day	institutionCode	collectionCode	basisOfRecord	recordedBy	individualCount
2801924333	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7813	-56.3251	Laguna Blanca (-23.7813, -56.3251)	San Pedro	PY	2017	9	30	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2801916354	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7812	-56.3251	Laguna Blanca (-23.7812, -56.3251)	San Pedro	PY	2017	9	30	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2801005933	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-14.8248	-66.2537	Beni Biological Station Biosphere Reserve	El Beni	BO	2003	9	14	CLO	EBIRD	HUMAN_OBSERVATION	obsr1408101	--
2800344109	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7811	-56.325	Laguna Blanca (-23.7811, -56.325)	San Pedro	PY	2017	9	30	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2800076467	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2015	4	15	CLO	EBIRD_CAN	HUMAN_OBSERVATION	obsr673655	1
2800065243	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7812	-56.3252	Laguna Blanca (-23.7812, -56.3252)	San Pedro	PY	2017	9	30	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2798621164	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2012	10	10	CLO	EBIRD	HUMAN_OBSERVATION	obsr973969	5
2795118073	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2008	8	22	CLO	EBIRD	HUMAN_OBSERVATION	obsr570004	--
2794856949	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-19.7474	-47.935	Uberaba (-19.7474, -47.935)	Minas Gerais	BR	2018	10	29	CLO	EBIRD	HUMAN_OBSERVATION	obsr1268809	--
2794175498	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7435	-56.3246	Laguna Blanca (-23.7435, -56.3246)	San Pedro	PY	2017	10	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2791834456	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7436	-56.3248	Laguna Blanca (-23.7436, -56.3248)	San Pedro	PY	2017	10	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2790883234	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7435	-56.3247	Laguna Blanca (-23.7435, -56.3247)	San Pedro	PY	2017	10	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr508062	--
2790699977	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8091	-56.2833	Laguna Blanca (-23.8091, -56.2833)	San Pedro	PY	2019	8	12	CLO	EBIRD	HUMAN_OBSERVATION	obsr1314091	--
2784776633	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2014	11	4	CLO	EBIRD	HUMAN_OBSERVATION	obsr49359	5
2775857289	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2019	11	14	CLO	EBIRD	HUMAN_OBSERVATION	obsr760373	2
2775813960	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2014	11	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr49359	2
2772334622	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2000	4	13	CLO	EBIRD	HUMAN_OBSERVATION	obsr1334452	7
2770857015	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2019	9	28	CLO	EBIRD	HUMAN_OBSERVATION	obsr693556	1
2764874306	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2019	9	28	CLO	EBIRD	HUMAN_OBSERVATION	obsr227035	1
2756727014	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2014	11	3	CLO	EBIRD	HUMAN_OBSERVATION	obsr49359	3
2752470550	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	1998	12	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr817843	3
2734664430	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.3429	-52.903	PN das Emas--farm reserves south of PN	Mato Grosso do Sul	BR	2015	10	31	CLO	EBIRD	HUMAN_OBSERVATION	obsr22428	--
2732309983	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.3054	-52.9754	(-18,305, -52,975)	Mato Grosso do Sul	BR	2017	11	4	CLO	EBIRD	HUMAN_OBSERVATION	obsr623195	--
2730717968	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8159	-56.2921	Laguna Blanca	San Pedro	PY	2005	11	11	CLO	EBIRD	HUMAN_OBSERVATION	obsr552417	1
2730393561	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.3136	-52.9001	PN das Emas (Goias)	Mato Grosso do Sul	BR	2018	9	29	CLO	EBIRD	HUMAN_OBSERVATION	obsr166758	1
2729553508	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.3136	-52.9001	PN das Emas (Goias)	Mato Grosso do Sul	BR	2018	9	29	CLO	EBIRD	HUMAN_OBSERVATION	obsr425850	1
2728875103	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	1997	10	10	CLO	EBIRD	HUMAN_OBSERVATION	obsr817843	1
2726996854	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.1224	-52.9088	Parque Nacional das Emas	Goiás	BR	2019	9	28	CLO	EBIRD	HUMAN_OBSERVATION	obsr1312265	1
2726906200	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2011	7	10	CLO	EBIRD	HUMAN_OBSERVATION	obsr973969	4
2726662473	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.3424	-52.7966	PN das Emas--road PN south gate to Chapadão do Céu	Mato Grosso do Sul	BR	2010	7	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr167174	1
